,player_id,player_name1,player_name2,birthday,birthplace
0,3058,Don SAUNDERS,Don Saunders,,
0,644,Stuart COLLINS,Stuart Collins,"Wednesday, 22nd May, 1974","Canberra, Australian Capital Territory, Australia"
0,649,Jody GALL,Jody Gall,"Thursday, 6th June, 1974",
0,1279,Bill PEDEN,Bill Peden,"Tuesday, 10th February, 1970","Cessnock, New South Wales, Australia"
0,2669,Craig PATCH,Craig Patch,"Saturday, 27th June, 1970",
0,266,Solomon HAUMONO,Solomon Haumono,"Monday, 13th October, 1975",
0,700,Simon WOOLFORD,Simon Woolford,"Monday, 7th April, 1975","Young, New South Wales, Australia"
0,7029,Livai NALAGILAGI,Livai Nalagilagi,,
0,2705,Frank NAPOLI,Frank Napoli,"Tuesday, 8th October, 1974",
0,1881,Dave WATSON,Dave Watson,"Tuesday, 24th May, 1966",
0,119,Brad THORN,Brad Thorn,"Monday, 3rd February, 1975","Mosgiel, Otago, New Zealand"
0,5314,Anthony FOWLER,Anthony Fowler,,
0,1407,Grant STUART,Grant Stuart,"Saturday, 2nd August, 1975",
0,52,Paul MORRIS,Paul Morris,"Friday, 5th January, 1973",
0,1259,Russell BAWDEN,Russell 'Rusty' Bawden,"Tuesday, 24th July, 1973",
0,1672,John DRISCOLL,John Driscoll,"Monday, 3rd February, 1975",
0,5284,Richie ALLAN,Richie Allan,"Wednesday, 16th April, 1975",
0,5299,Chris TAURO,Chris Tauro,"Sunday, 4th January, 1970",
0,164,Steve PRICE,Steve Price,"Tuesday, 12th March, 1974","Dalby, Queensland, Australia"
0,1902,Brett FULTON,Brett Fulton,,
0,218,Graham APPO,Graham Appo,"Thursday, 11th July, 1974","Southport, Queensland, Australia"
0,5302,Salesi FINAU,Salesi Finau,"Saturday, 5th May, 1973","Nieafu, Tonga"
0,609,Paul HEFFERNAN,Paul Heffernan,,
0,5312,Mark TAYLOR,Mark Taylor,,
0,1415,Adam STARR,Adam Starr,"Thursday, 15th February, 1973",
0,632,Craig FREER,Craig Freer,"Tuesday, 21st January, 1975",
0,482,Duncan DE CELIS,Duncan De Celis,,
0,5282,Ben SOLOGINKIN,Ben Sologinkin,,
0,490,Craig GIBSON,Craig Gibson,"Sunday, 30th March, 1975",
0,709,John DEERY,John Deery,"Friday, 12th September, 1975",
0,597,Troy CAMPBELL,Troy Campbell,"Monday, 31st July, 1972",
0,1801,Chris CRANNEY,Chris 'Kranskinator' Cranney,"Saturday, 17th August, 1974",
0,557,Shaun TIMMINS,Shaun Timmins,"Friday, 6th August, 1976","Kiama, New South Wales, Australia"
0,317,Mark O'NEILL,Mark 'Buckets' O'Neill,"Thursday, 19th June, 1975","Paddington, New South Wales, Australia"
0,2661,Scott BROWN,Scott Brown,"Friday, 7th May, 1971",
0,252,Luke ERENAVULA,Luke Erenavula,"Tuesday, 1st June, 1965",
0,484,Justin MORGAN,Justin Morgan,"Saturday, 2nd August, 1975","Sydney, New South Wales, Australia"
0,1865,Brett LANGFORD,Brett Langford,"Monday, 29th April, 1974",
0,568,Anthony BONUS,Anthony Bonus,,
0,2729,Andrew CARIGE,Andrew Carige,"Friday, 6th February, 1976",
0,680,Jamie MAHON,Jamie Mahon,,
0,3066,Greg DONAGHEY,Greg Donaghey,"Sunday, 24th March, 1974",
0,606,Brett GROGAN,Brett Grogan,"Thursday, 30th August, 1973",
0,671,Jeremy SCHLOSS,Jeremy Schloss,"Tuesday, 18th September, 1973",
0,720,Hamish SMITH,Hamish Smith,"Thursday, 4th January, 1973",
0,5309,Paul SANDERSON,Paul Sanderson,,
0,684,Scott PETHYBRIDGE,Scott Pethybridge,"Saturday, 25th June, 1977",
